OA21CD,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,index_righ,CODE,NAME,MEASURE,DESIG_DATE,HOTLINK,STATUS,National_P,Park_Popul,address_in,total_addr,address_ou,OA_Populat,pop_per_ad,pop_inside,pop_outsid,percentage_in,Threshold_0,Threshold_5,Threshold_10,Threshold_15,Threshold_20,Threshold_25,Threshold_30,Threshold_35,Threshold_40,Threshold_45,Threshold_50,Threshold_55,Threshold_60,Threshold_65,Threshold_70,Threshold_75,Threshold_80,Threshold_85,Threshold_90,Threshold_95
E00085365,E01016906,Brighton and Hove 009A,,534314,106057,50.8385,-0.0938,1146e06f-780c-4702-b35e-a23b1d7f2529,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,364,0.0,122,122.0,364,2.983606557377049,0.0,364.0,0.0,364,,,,,,,,,,,,,,,,,,,
E00085378,E01016917,Brighton and Hove 005B,,524924,107740,50.8557,-0.22652,a8446361-90a9-40f3-8573-6264c8b39c21,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,310,0.0,131,131.0,310,2.366412213740458,0.0,310.0,0.0,310,,,,,,,,,,,,,,,,,,,
E00085379,E01016917,Brighton and Hove 005B,,525332,107501,50.8534,-0.2208,6aaef9c4-de59-46c8-80e4-d4ea5adb40a0,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,275,0.0,113,113.0,275,2.433628318584071,0.0,275.0,0.0,275,,,,,,,,,,,,,,,,,,,
E00085386,E01016916,Brighton and Hove 005A,,524817,108981,50.8669,-0.22761,63dc0855-b44b-4e75-80d3-1672f219ce97,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,235,2.0,233,231.0,235,1.008583690987124,2.017167381974249,232.98283261802575,0.008583690987124463,235,,,,,,,,,,,,,,,,,,,
E00085387,E01016919,Brighton and Hove 005D,,525792,107248,50.8511,-0.21436,510f67f3-9f10-4820-9bfd-d39ea494bc58,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,177,0.0,76,76.0,177,2.328947368421053,0.0,177.0,0.0,177,,,,,,,,,,,,,,,,,,,
E00085390,E01016916,Brighton and Hove 005A,,524401,107323,50.8521,-0.23408,30bfa6ac-8b0e-4159-88dd-ae2790311553,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,207,0.0,100,100.0,207,2.07,0.0,206.99999999999997,0.0,207,,,,,,,,,,,,,,,,,,,
E00085394,E01016920,Brighton and Hove 005E,,525620,107104,50.8498,-0.21685,d639b0a9-4869-4def-9f20-1eefd3fc6beb,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,201,0.0,85,85.0,201,2.364705882352941,0.0,201.0,0.0,201,,,,,,,,,,,,,,,,,,,
E00085402,E01016921,Brighton and Hove 012A,,524862,106695,50.8463,-0.22775,d1ff9ac0-6deb-4760-8736-9bfdca6c1b93,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,354,0.0,165,165.0,354,2.145454545454546,0.0,354.0,0.0,354,,,,,,,,,,,,,,,,,,,
E00085405,E01016916,Brighton and Hove 005A,,524347,107681,50.8553,-0.23473,265f03e5-be92-4e06-909b-6351d342c3f9,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,273,0.0,112,112.0,273,2.4375,0.0,273.0,0.0,273,,,,,,,,,,,,,,,,,,,
E00085416,E01016931,Brighton and Hove 001E,,531731,109441,50.8695,-0.12925,df608e69-478b-4935-b536-7ad2adf643ae,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,332,0.0,120,120.0,332,2.766666666666667,0.0,332.0,0.0,332,,,,,,,,,,,,,,,,,,,
E00085418,E01016926,Brighton and Hove 001B,,532031,109090,50.8662,-0.12512,b58a120e-6282-4cb3-b2f4-8b8c59d4945b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,359,0.0,143,143.0,359,2.51048951048951,0.0,359.0,0.0,359,,,,,,,,,,,,,,,,,,,
E00085427,E01016926,Brighton and Hove 001B,,532023,108337,50.8595,-0.1255,c343fa9d-c0af-42b1-a909-40ed59528692,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,327,0.0,135,135.0,327,2.422222222222222,0.0,327.0,0.0,327,,,,,,,,,,,,,,,,,,,
E00085434,E01016930,Brighton and Hove 004B,,531419,107799,50.8548,-0.13427,1a63e06e-2d39-4637-9fcc-c832be20b23f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,343,0.0,139,139.0,343,2.467625899280576,0.0,343.0,0.0,343,,,,,,,,,,,,,,,,,,,
E00085440,E01016928,Brighton and Hove 003B,,530357,110227,50.8768,-0.14849,42f29f6b-f6d6-4358-b41c-3840985d3b90,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,352,18.0,163,145.0,352,2.159509202453988,38.87116564417178,313.1288343558282,0.11042944785276074,352,352,352,,,,,,,,,,,,,,,,,
E00085441,E01016931,Brighton and Hove 001E,,531728,109742,50.8722,-0.12918,2c453986-64ee-4c52-92a4-072adebb72ed,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,353,0.0,133,133.0,353,2.654135338345865,0.0,353.0,0.0,353,,,,,,,,,,,,,,,,,,,
E00085446,E01016926,Brighton and Hove 001B,,532051,109320,50.8683,-0.12475,00b43611-55f0-4a50-929e-530d4a09a91b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,139,0.0,78,78.0,139,1.782051282051282,0.0,139.0,0.0,139,,,,,,,,,,,,,,,,,,,
E00085454,E01016928,Brighton and Hove 003B,,529976,108441,50.8609,-0.15453,53c40d87-227a-4ba5-99f8-36243559575a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,402,0.0,146,146.0,402,2.753424657534246,0.0,402.0,0.0,402,,,,,,,,,,,,,,,,,,,
E00085603,E01016961,Brighton and Hove 033E,,538434,102385,50.8045,-0.03671,c5b72aa6-ced1-496b-bde4-ba176f4b5679,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,402,0.0,175,175.0,402,2.297142857142857,0.0,402.0,0.0,402,,,,,,,,,,,,,,,,,,,
E00085604,E01016962,Brighton and Hove 033F,,535493,103644,50.8165,-0.07796,a35a2d5c-9cd7-4658-b59e-ef74f77b617a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,447,0.0,195,195.0,447,2.292307692307692,0.0,446.99999999999994,0.0,447,,,,,,,,,,,,,,,,,,,
E00085608,E01016963,Brighton and Hove 032D,,533874,103486,50.8154,-0.10099,a0af37af-a354-4ded-89b6-812679532b08,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,322,0.0,133,133.0,322,2.421052631578947,0.0,322.0,0.0,322,,,,,,,,,,,,,,,,,,,
E00085609,E01016962,Brighton and Hove 033F,,536067,103245,50.8128,-0.06996,01c578a0-fbbe-43ca-a25c-d9e10771e8af,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,417,0.0,189,189.0,417,2.206349206349207,0.0,417.00000000000006,0.0,417,,,,,,,,,,,,,,,,,,,
E00085610,E01016956,Brighton and Hove 033A,,538785,102885,50.8089,-0.03154,de30fee6-380b-4c0d-b39d-a62629cbbc3a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,389,0.0,190,190.0,389,2.047368421052632,0.0,389.0,0.0,389,,,,,,,,,,,,,,,,,,,
E00085611,E01016958,Brighton and Hove 033B,,537799,102860,50.8089,-0.04554,ebfc501c-779e-40a2-a8b6-6a87245f65fb,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,249,0.0,120,120.0,249,2.075,0.0,249.00000000000003,0.0,249,,,,,,,,,,,,,,,,,,,
E00085612,E01016957,Brighton and Hove 032C,,534969,103228,50.8129,-0.08555,283c8547-3f65-416c-b6ce-3e0ef1d1845d,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,498,0.0,81,81.0,498,6.148148148148148,0.0,498.0,0.0,498,,,,,,,,,,,,,,,,,,,
E00085614,E01016958,Brighton and Hove 033B,,538039,103633,50.8158,-0.04184,228ce782-1357-4675-b79f-a0dcd323ea82,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,277,0.0,124,124.0,277,2.233870967741935,0.0,277.0,0.0,277,,,,,,,,,,,,,,,,,,,
E00085623,E01016956,Brighton and Hove 033A,,539023,103553,50.8148,-0.02792,85985274-deea-4a9e-8991-3fa2353b9e1b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,303,0.0,136,136.0,303,2.227941176470588,0.0,303.0,0.0,303,,,,,,,,,,,,,,,,,,,
E00085626,E01016958,Brighton and Hove 033B,,538384,103184,50.8117,-0.03712,fd273a01-5c25-4fa0-ac62-de4301214cb2,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,292,0.0,133,133.0,292,2.195488721804511,0.0,292.0,0.0,292,,,,,,,,,,,,,,,,,,,
E00085630,E01016956,Brighton and Hove 033A,,538748,102795,50.8081,-0.0321,f6bb2f8f-0dca-4afc-bae3-c254d76f8b9f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,151,0.0,70,70.0,151,2.157142857142857,0.0,151.0,0.0,151,,,,,,,,,,,,,,,,,,,
E00085636,E01016959,Brighton and Hove 033C,,537702,102285,50.8038,-0.04713,58554520-20b8-4c8c-96a3-211159c2dc61,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,271,0.0,115,115.0,271,2.356521739130435,0.0,271.0,0.0,271,,,,,,,,,,,,,,,,,,,
E00085637,E01016961,Brighton and Hove 033E,,538546,102530,50.8058,-0.03507,6096a557-bc16-4107-90da-30d50bc5711d,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,295,0.0,123,123.0,295,2.398373983739837,0.0,295.0,0.0,295,,,,,,,,,,,,,,,,,,,
E00085641,E01016962,Brighton and Hove 033F,,536053,103939,50.819,-0.06991,bc0273ee-5135-4ece-b49f-91248c1b1fb0,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,124,0.0,56,56.0,124,2.214285714285714,0.0,124.0,0.0,124,,,,,,,,,,,,,,,,,,,
E00085642,E01016959,Brighton and Hove 033C,,537391,102121,50.8024,-0.0516,f3cc7e0d-1eb4-4643-b31c-946482353d95,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,344,0.0,163,163.0,344,2.110429447852761,0.0,343.99999999999994,0.0,344,,,,,,,,,,,,,,,,,,,
E00085643,E01016960,Brighton and Hove 033D,,536863,103039,50.8107,-0.05875,f924eea0-5fb9-416e-9961-a126b0d40bc6,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,358,0.0,175,175.0,358,2.045714285714286,0.0,358.0,0.0,358,,,,,,,,,,,,,,,,,,,
E00085644,E01016959,Brighton and Hove 033C,,537717,103066,50.8108,-0.04663,53b942b8-2c92-43e7-9902-a3593250681e,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,301,0.0,188,188.0,301,1.601063829787234,0.0,301.0,0.0,301,,,,,,,,,,,,,,,,,,,
E00085646,E01016959,Brighton and Hove 033C,,537535,102488,50.8056,-0.04942,269fc90c-f559-4906-82c3-22af415066cf,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,273,0.0,139,139.0,273,1.964028776978417,0.0,273.0,0.0,273,,,,,,,,,,,,,,,,,,,
E00085647,E01016960,Brighton and Hove 033D,,536466,102510,50.8061,-0.06458,f831ee05-01ca-47ef-ab48-3e1bf775f2ee,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,255,0.0,127,127.0,255,2.007874015748031,0.0,255.0,0.0,255,,,,,,,,,,,,,,,,,,,
E00085648,E01016960,Brighton and Hove 033D,,536781,102209,50.8033,-0.06022,7d17a33d-e68d-4d78-ae48-9fc6e5aa10a2,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,233,0.0,174,174.0,233,1.339080459770115,0.0,233.0,0.0,233,,,,,,,,,,,,,,,,,,,
E00085649,E01016962,Brighton and Hove 033F,,537025,104213,50.8213,-0.05601,8b4beb6a-42e7-4230-9941-432d5616104c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,249,64.0,155,91.0,249,1.606451612903226,102.81290322580645,146.18709677419355,0.4129032258064516,249,249,249,249,249,249,249,249,249,,,,,,,,,,,
E00085651,E01016960,Brighton and Hove 033D,,537413,103292,50.8129,-0.05085,e8cb3d1f-df63-46a0-9737-f58891e1dd0d,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,300,1.0,133,132.0,300,2.255639097744361,2.255639097744361,297.74436090225566,0.007518796992481203,300,,,,,,,,,,,,,,,,,,,
E00085652,E01016960,Brighton and Hove 033D,,536399,103093,50.8113,-0.06531,5cc0a4c9-df1f-46a9-bff5-63aab2082f35,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,0.0,136,136.0,297,2.183823529411764,0.0,297.0,0.0,297,,,,,,,,,,,,,,,,,,,
E00085846,E01016999,Brighton and Hove 003D,,528596,109992,50.8751,-0.17358,67ae1bc1-5498-471d-abbb-f1d843306dfc,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,316,7.0,129,122.0,316,2.449612403100775,17.147286821705425,298.85271317829455,0.05426356589147287,316,316,,,,,,,,,,,,,,,,,,
E00085863,E01016998,Brighton and Hove 003C,,529613,108862,50.8647,-0.15954,9eb15877-1b1b-4b7a-8685-e4e60d8f1f0c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,298,1.0,115,114.0,298,2.591304347826087,2.591304347826087,295.40869565217395,0.008695652173913044,298,,,,,,,,,,,,,,,,,,,
E00085866,E01016999,Brighton and Hove 003D,,529169,108285,50.8596,-0.16605,b213fa2a-0c1e-4f68-8787-c8deb5f9a4d0,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,320,0.0,142,142.0,320,2.253521126760563,0.0,320.0,0.0,320,,,,,,,,,,,,,,,,,,,
E00085867,E01016999,Brighton and Hove 003D,,528682,108071,50.8578,-0.17304,010ad6d8-2463-40f6-bba8-0a82e858a8a7,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,282,0.0,116,116.0,282,2.431034482758621,0.0,282.0,0.0,282,,,,,,,,,,,,,,,,,,,
E00085888,E01017012,Brighton and Hove 017F,,535651,104749,50.8264,-0.07531,223e56ed-a288-41be-bb21-260126f63007,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,275,2.0,113,111.0,275,2.433628318584071,4.867256637168142,270.13274336283183,0.017699115044247787,275,,,,,,,,,,,,,,,,,,,
E00085890,E01017011,Brighton and Hove 017E,,537299,106170,50.8388,-0.05139,0a0d8057-1d03-4acb-b595-c685dcab8781,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,480,0.0,175,175.0,480,2.742857142857143,0.0,480.0,0.0,480,,,,,,,,,,,,,,,,,,,
E00085891,E01017007,Brighton and Hove 017A,,535873,106150,50.8389,-0.07164,fbb67aa0-8c1a-4dce-ba25-00f00b99a2b2,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,308,0.0,120,120.0,308,2.566666666666667,0.0,308.0,0.0,308,,,,,,,,,,,,,,,,,,,
E00085893,E01017011,Brighton and Hove 017E,,537506,105092,50.829,-0.04886,34ea243b-5a1b-43a1-82c0-1b5bf0413f66,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,305,0.0,139,139.0,305,2.194244604316547,0.0,305.0,0.0,305,,,,,,,,,,,,,,,,,,,
E00085896,E01017012,Brighton and Hove 017F,,536663,104741,50.8261,-0.06095,ced94263-482b-49f1-8722-f446a8f91dfd,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,0.0,109,109.0,297,2.724770642201835,0.0,297.0,0.0,297,,,,,,,,,,,,,,,,,,,
E00085897,E01017008,Brighton and Hove 017B,,535509,106082,50.8384,-0.07683,a6037d20-7a20-4337-b4ad-33b19ee87139,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,261,0.0,127,127.0,261,2.05511811023622,0.0,261.0,0.0,261,,,,,,,,,,,,,,,,,,,
E00085899,E01017008,Brighton and Hove 017B,,535332,105989,50.8376,-0.07938,3147a38b-45af-4162-8281-e7e5623ad516,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,353,0.0,143,143.0,353,2.468531468531468,0.0,352.99999999999994,0.0,353,,,,,,,,,,,,,,,,,,,
E00085900,E01017007,Brighton and Hove 017A,,535496,105816,50.836,-0.07712,2fab76ab-f4e8-49f8-aad8-59ff8656970f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,0.0,152,152.0,297,1.953947368421053,0.0,297.0,0.0,297,,,,,,,,,,,,,,,,,,,
E00085901,E01017008,Brighton and Hove 017B,,535129,105884,50.8367,-0.0823,64db497d-0e6b-403d-b3d4-2dfb984f55fd,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,382,0.0,160,160.0,382,2.3875,0.0,382.0,0.0,382,,,,,,,,,,,,,,,,,,,
E00085905,E01017008,Brighton and Hove 017B,,535105,106424,50.8416,-0.08244,d2b8ccda-27bc-43a4-812a-9984015089e1,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,393,3.0,144,141.0,393,2.729166666666667,8.1875,384.8125,0.020833333333333332,393,,,,,,,,,,,,,,,,,,,
E00085912,E01017011,Brighton and Hove 017E,,537258,105494,50.8327,-0.05223,6ec3eb25-b088-4e48-af0f-68e07d9cf205,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,292,0.0,121,121.0,292,2.413223140495868,0.0,292.0,0.0,292,,,,,,,,,,,,,,,,,,,
E00085916,E01017012,Brighton and Hove 017F,,536415,104525,50.8242,-0.06455,b19d4e2f-ca98-48e7-8099-d98ab264694e,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,0.0,123,123.0,297,2.414634146341463,0.0,297.0,0.0,297,,,,,,,,,,,,,,,,,,,
E00085917,E01017007,Brighton and Hove 017A,,536077,106285,50.8401,-0.0687,0a72d0ab-c842-40a8-a64f-a9285e5dbfc1,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,372,0.0,140,140.0,372,2.657142857142857,0.0,372.0,0.0,372,,,,,,,,,,,,,,,,,,,
E00093733,E01018576,Cheshire East 013B,,393965,378723,53.3054,-2.09202,4fa7b3a3-e885-4910-8af2-3f54636dc0d4,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,309,0.0,142,142.0,309,2.176056338028169,0.0,309.0,0.0,309,,,,,,,,,,,,,,,,,,,
E00093783,E01018587,Cheshire East 001C,,396757,384228,53.3549,-2.05018,575747af-4228-4160-a538-968d8e4eae84,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,415,0.0,171,171.0,415,2.426900584795322,0.0,415.0,0.0,415,,,,,,,,,,,,,,,,,,,
E00093787,E01018586,Cheshire East 001B,,398101,382811,53.3422,-2.02998,615d0504-0951-455f-91c9-513bd55ca7ab,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,590,0.0,232,232.0,590,2.543103448275862,0.0,590.0,0.0,590,,,,,,,,,,,,,,,,,,,
E00093798,E01018586,Cheshire East 001B,,396959,381382,53.3294,-2.04712,9db89f61-a936-4bcf-8c43-65a3f06386a6,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,142,25.0,49,24.0,142,2.897959183673469,72.44897959183673,69.55102040816327,0.5102040816326531,142,142,142,142,142,142,142,142,142,142,142,,,,,,,,,
E00093815,E01018591,Cheshire East 020A,,392432,366020,53.1912,-2.11472,c4b96ba8-2899-41a7-b14a-1d34641066c7,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,453,4.0,202,198.0,453,2.242574257425743,8.970297029702971,444.0297029702971,0.019801980198019802,453,,,,,,,,,,,,,,,,,,,
E00094004,E01018628,Cheshire East 016B,,394651,373120,53.2551,-2.08163,993e303c-f876-440f-801b-4dec1290dc41,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,327,0.0,135,135.0,327,2.422222222222222,0.0,327.0,0.0,327,,,,,,,,,,,,,,,,,,,
E00094226,E01018669,Cheshire East 020C,,399103,378735,53.3056,-2.01492,dcd9d52e-0d81-44ba-aa8f-35e08098a9f3,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,305,150.0,150,0.0,305,2.033333333333333,305.0,0.0,1.0,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
E00094227,E01018669,Cheshire East 020C,,394991,379982,53.3168,-2.07664,934e9f92-34b6-4054-a362-d43714a93859,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,257,54.0,132,78.0,257,1.946969696969697,105.13636363636364,151.86363636363637,0.4090909090909091,257,257,257,257,257,257,257,257,257,,,,,,,,,,,
E00094228,E01018669,Cheshire East 020C,,395470,376786,53.288,-2.06941,e0dbc5d8-9295-4686-8cb8-29199853fef5,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,336,10.0,126,116.0,336,2.666666666666667,26.666666666666664,309.3333333333333,0.07936507936507936,336,336,,,,,,,,,,,,,,,,,,
E00094229,E01018669,Cheshire East 020C,,396969,377240,53.2921,-2.04693,44505a02-6877-4ed0-bfd4-5c531401d657,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,308,121.0,142,21.0,308,2.169014084507042,262.4507042253521,45.549295774647895,0.852112676056338,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,,
E00094230,E01018669,Cheshire East 020C,,394708,376647,53.2868,-2.08083,aafc98c4-6a46-457d-aae5-da54a1b86838,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,284,8.0,133,125.0,284,2.135338345864662,17.082706766917294,266.9172932330827,0.06015037593984962,284,284,,,,,,,,,,,,,,,,,,
E00094231,E01018669,Cheshire East 020C,,395145,374545,53.2679,-2.07425,c1be66c0-f6b2-4f13-9788-cc26ee9d6b0b,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,312,55.0,139,84.0,312,2.244604316546762,123.45323741007194,188.54676258992805,0.39568345323741005,312,312,312,312,312,312,312,312,,,,,,,,,,,,
E00094232,E01018670,Cheshire East 020D,,398435,370562,53.2321,-2.0249,84992904-0496-492c-94bb-38d8f5138d0a,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,195,69.0,69,0.0,195,2.826086956521739,195.0,0.0,1.0,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195
E00094233,E01018670,Cheshire East 020D,,395350,370937,53.2355,-2.07112,7e12d60a-556c-4cc4-9c7a-7edd5263aa35,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,352,0.0,224,224.0,352,1.571428571428571,0.0,352.0,0.0,352,,,,,,,,,,,,,,,,,,,
E00094235,E01018670,Cheshire East 020D,,394272,369317,53.2209,-2.08724,e3aee775-7968-4237-b7a6-fb1f92debc9c,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,430,0.0,158,158.0,430,2.721518987341772,0.0,430.0,0.0,430,,,,,,,,,,,,,,,,,,,
E00094239,E01018670,Cheshire East 020D,,396052,366272,53.1935,-2.06054,ff42e572-c501-4388-928b-d41f163cffc4,3,8,PEAK DISTRICT,1438.0,1951-04-17,http://www.peakdistrict.gov.uk/,Designated,PEAK DISTRICT,198,68.0,68,0.0,198,2.911764705882353,198.0,0.0,1.0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
E00096415,E01019078,Allerdale 007A,,312886,529601,54.6539,-3.35175,9aff2d28-c606-4d69-98e3-2d509a3724ce,5,4,LAKE DISTRICT,2362.0,1951-08-13,http://www.lakedistrict.gov.uk/,Designated,LAKE DISTRICT,316,0.0,130,130.0,316,2.430769230769231,0.0,316.0,0.0,316,,,,,,,,,,,,,,,,,,,
E00096417,E01019079,Allerdale 007B,,312809,531793,54.6736,-3.35359,88daa812-b387-42b0-ad12-18e3372683e7,5,4,LAKE DISTRICT,2362.0,1951-08-13,http://www.lakedistrict.gov.uk/,Designated,LAKE DISTRICT,252,0.0,125,125.0,252,2.016,0.0,252.0,0.0,252,,,,,,,,,,,,,,,,,,,
